Product ID,Features,Mutation Operator,Mutation Element,Mutant ID,Is Mutant Valid?,Is Fault Detected?
2,P02: <e- ad>,Edge Inserter,create an addressbook for a receiver/ad-enter alias email addresses of receiver/ad,92,true,true
2,P02: <e- ad>,Edge Inserter,create an addressbook for a receiver/ad-create an addressbook for a receiver/ad,93,true,true
2,P02: <e- ad>,Edge Inserter,create an addressbook for a receiver/ad-get alias email addresses of receiver/ad,94,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-compose new email/e,95,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-enter receiver's email address/e,96,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-enter email subject/e,97,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-enter email body/e,98,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-open mailbox/e,99,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-select email/e,100,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-enter the receiver's email address/ad,101,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-enter alias email addresses of receiver/ad,102,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-create an addressbook for a receiver/ad,103,true,true
2,P02: <e- ad>,Edge Inserter,get alias email addresses of receiver/ad-get alias email addresses of receiver/ad,104,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-compose new email/e,1,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-send email/e,2,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-open mailbox/e,3,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-select email/e,4,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-enter email autoresponse date interval/au,5,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-enter autoresponse email body/au,6,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-enter the receiver's email address/ad,7,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-enter alias email addresses of receiver/ad,8,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-create an addressbook for a receiver/ad,9,true,true
3,P03: <e- au- ad>,Edge Inserter,compose new email/e-get alias email addresses of receiver/ad,10,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-compose new email/e,11,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-enter email body/e,12,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-open mailbox/e,13,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-select email/e,14,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-enter email autoresponse date interval/au,15,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-enter autoresponse email body/au,16,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-enter the receiver's email address/ad,17,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-enter alias email addresses of receiver/ad,18,true,true
3,P03: <e- au- ad>,Edge Inserter,enter receiver's email address/e-create an addressbook for a receiver/ad,19,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-compose new email/e,20,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-send email/e,21,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-open mailbox/e,22,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-select email/e,23,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-enter email autoresponse date interval/au,24,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-enter autoresponse email body/au,25,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-enter the receiver's email address/ad,26,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-enter alias email addresses of receiver/ad,27,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-create an addressbook for a receiver/ad,28,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email subject/e-get alias email addresses of receiver/ad,29,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-compose new email/e,30,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-send email/e,31,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-open mailbox/e,32,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-select email/e,33,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-enter email autoresponse date interval/au,34,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-enter autoresponse email body/au,35,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-enter the receiver's email address/ad,36,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-enter alias email addresses of receiver/ad,37,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-create an addressbook for a receiver/ad,38,true,true
3,P03: <e- au- ad>,Edge Inserter,enter email body/e-get alias email addresses of receiver/ad,39,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-compose new email/e,40,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter receiver's email address/e,41,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter email subject/e,42,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter email body/e,43,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-send email/e,44,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-open mailbox/e,45,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-select email/e,46,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter email autoresponse date interval/au,47,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter autoresponse email body/au,48,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter the receiver's email address/ad,49,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-enter alias email addresses of receiver/ad,50,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-create an addressbook for a receiver/ad,51,true,true
3,P03: <e- au- ad>,Edge Inserter,send email/e-get alias email addresses of receiver/ad,52,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-compose new email/e,53,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter receiver's email address/e,54,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter email subject/e,55,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter email body/e,56,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-send email/e,57,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-open mailbox/e,58,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter email autoresponse date interval/au,59,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter autoresponse email body/au,60,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter the receiver's email address/ad,61,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-enter alias email addresses of receiver/ad,62,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-create an addressbook for a receiver/ad,63,true,true
3,P03: <e- au- ad>,Edge Inserter,open mailbox/e-get alias email addresses of receiver/ad,64,true,true
