SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0054;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0054_L2.txt
BankAccountv2;P0055;L2;EventOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0055_L2.txt
BankAccountv2;P0056;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0056_L2.txt
BankAccountv2;P0057;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0057_L2.txt
BankAccountv2;P0058;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0058_L2.txt
BankAccountv2;P0059;L2;EventOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0059_L2.txt
BankAccountv2;P0060;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0060_L2.txt
BankAccountv2;P0061;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0061_L2.txt
BankAccountv2;P0062;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0062_L2.txt
BankAccountv2;P0063;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0063_L2.txt
BankAccountv2;P0064;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0064_L2.txt
BankAccountv2;P0065;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0065_L2.txt
BankAccountv2;P0066;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0066_L2.txt
BankAccountv2;P0067;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0067_L2.txt
BankAccountv2;P0068;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0068_L2.txt
BankAccountv2;P0069;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0069_L2.txt
BankAccountv2;P0070;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0070_L2.txt
BankAccountv2;P0071;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0071_L2.txt
BankAccountv2;P0072;L2;EventOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0072_L2.txt
BankAccountv2;P0073;L2;EventOmission;24;24;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0073_L2.txt
BankAccountv2;P0074;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0074_L2.txt
BankAccountv2;P0075;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0075_L2.txt
BankAccountv2;P0076;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0076_L2.txt
BankAccountv2;P0077;L2;EventOmission;23;23;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0077_L2.txt
