SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0108;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0108_L3.txt
BankAccountv2;P0109;L3;EdgeOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0109_L3.txt
BankAccountv2;P0110;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0110_L3.txt
BankAccountv2;P0111;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0111_L3.txt
BankAccountv2;P0112;L3;EdgeOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0112_L3.txt
BankAccountv2;P0113;L3;EdgeOmission;23;23;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0113_L3.txt
BankAccountv2;P0114;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0114_L3.txt
BankAccountv2;P0115;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0115_L3.txt
BankAccountv2;P0116;L3;EdgeOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0116_L3.txt
BankAccountv2;P0117;L3;EdgeOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0117_L3.txt
BankAccountv2;P0118;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0118_L3.txt
BankAccountv2;P0119;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0119_L3.txt
BankAccountv2;P0120;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0120_L3.txt
BankAccountv2;P0121;L3;EdgeOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0121_L3.txt
BankAccountv2;P0122;L3;EdgeOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0122_L3.txt
BankAccountv2;P0123;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0123_L3.txt
BankAccountv2;P0124;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0124_L3.txt
BankAccountv2;P0125;L3;EdgeOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0125_L3.txt
BankAccountv2;P0126;L3;EdgeOmission;24;24;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0126_L3.txt
BankAccountv2;P0127;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0127_L3.txt
BankAccountv2;P0128;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0128_L3.txt
BankAccountv2;P0129;L3;EdgeOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0129_L3.txt
BankAccountv2;P0130;L3;EdgeOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0130_L3.txt
BankAccountv2;P0131;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0131_L3.txt
BankAccountv2;P0132;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0132_L3.txt
BankAccountv2;P0133;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0133_L3.txt
BankAccountv2;P0134;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0134_L3.txt
BankAccountv2;P0135;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0135_L3.txt
BankAccountv2;P0136;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0136_L3.txt
BankAccountv2;P0137;L3;EdgeOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0137_L3.txt
BankAccountv2;P0138;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0138_L3.txt
BankAccountv2;P0139;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0139_L3.txt
BankAccountv2;P0140;L3;EdgeOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0140_L3.txt
BankAccountv2;P0141;L3;EdgeOmission;25;25;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0141_L3.txt
BankAccountv2;P0142;L3;EdgeOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0142_L3.txt
BankAccountv2;P0143;L3;EdgeOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0143_L3.txt
BankAccountv2;P0144;L3;EdgeOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0144_L3.txt
BankAccountv2;P0145;L3;EdgeOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0145_L3.txt
BankAccountv2;P0146;L3;EdgeOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0146_L3.txt
BankAccountv2;P0147;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0147_L3.txt
BankAccountv2;P0148;L3;EdgeOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0148_L3.txt
BankAccountv2;P0149;L3;EdgeOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0149_L3.txt
BankAccountv2;P0150;L3;EdgeOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0150_L3.txt
BankAccountv2;P0151;L3;EdgeOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L3/P0151_L3.txt
